tweet_id,timestamp,source,text,rating,name,Day,Month,Year,Time,weekday,dog_stage,retweet_count,favorite_count,jpg_url,Dog_Breed_predicted
825829644528148480,2017-01-29 22:15:05,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,Toby,29,1,2017,22:15:05,Sun,,2700,13498,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great Pyrenees
825535076884762624,2017-01-29 02:44:34,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,,29,1,2017,02:44:34,Sun,Puppo,18677,55177,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler
825147591692263424,2017-01-28 01:04:51,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,Sweet,28,1,2017,01:04:51,Sat,,4970,19401,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese
825026590719483904,2017-01-27 17:04:02,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,Pablo,27,1,2017,17:04:02,Fri,Puppo,1392,6733,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo Dog
824775126675836928,2017-01-27 00:24:48,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,Scooter,27,1,2017,00:24:48,Fri,,3828,15884,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border Terrier
824663926340194305,2017-01-26 17:02:56,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,Wilson,26,1,2017,17:02:56,Thurs,,1889,10689,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English Setter
824325613288833024,2017-01-25 18:38:36,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,,25,1,2017,18:38:36,Weds,Pupper,11291,12499,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke
823939628516474880,2017-01-24 17:04:50,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,Cash,24,1,2017,17:04:50,Tues,,2952,11295,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Schipperke
822872901745569793,2017-01-21 18:26:02,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,,21,1,2017,18:26:02,Sat,Puppo,47733,140524,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland Terrier
822859134160621569,2017-01-21 17:31:20,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,Hobbes,21,1,2017,17:31:20,Sat,,2492,14037,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,Malinois
822610361945911296,2017-01-21 01:02:48,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,,21,1,2017,01:02:48,Sat,,3233,15693,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,Cocker Spaniel
822489057087389700,2017-01-20 17:00:46,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,Paisley,20,1,2017,17:00:46,Fri,,6981,19296,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed
822462944365645825,2017-01-20 15:17:01,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,Gabe,20,1,2017,15:17:01,Fri,Pupper,15967,30242,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian
821886076407029760,2017-01-19 01:04:45,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,Jimison,19,1,2017,01:04:45,Thurs,,2554,12077,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,Golden Retriever
821765923262631936,2017-01-18 17:07:18,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13.0,Duchess,18,1,2017,17:07:18,Weds,Doggo,1817,8937,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,Golden Retriever
821522889702862852,2017-01-18 01:01:34,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13.0,Harlso,18,1,2017,01:01:34,Weds,,1932,8528,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman
821407182352777218,2017-01-17 17:21:47,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,Sundance,17,1,2017,17:21:47,Tues,Doggo,4739,12502,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish Setter
821149554670182400,2017-01-17 00:18:04,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,Luca,17,1,2017,00:18:04,Tues,,2196,9267,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German Shepherd
821107785811234820,2017-01-16 21:32:06,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11.0,,16,1,2017,21:32:06,Mon,Doggo,2320,10193,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian
821044531881721856,2017-01-16 17:20:45,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,Flash,16,1,2017,17:20:45,Mon,,2499,13477,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old English Sheepdog
820749716845686786,2017-01-15 21:49:15,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,Sunny,15,1,2017,21:49:15,Sun,,10808,33546,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Golden Retriever
820314633777061888,2017-01-14 17:00:24,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,,14,1,2017,17:00:24,Sat,,617,3542,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon Setter
819952236453363712,2017-01-13 17:00:21,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,Oliver,13,1,2017,17:00:21,Fri,Puppo,1294,5654,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American Staffordshire Terrier
819588359383371776,2017-01-12 16:54:26,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,Jazzy,12,1,2017,16:54:26,Thurs,,2147,10176,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan
819347104292290561,2017-01-12 00:55:47,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12.0,Anna,12,1,2017,00:55:47,Thurs,,1316,7688,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler
819227688460238848,2017-01-11 17:01:16,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,Finn,11,1,2017,17:01:16,Weds,,7310,24577,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border Terrier
819004803107983360,2017-01-11 02:15:36,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,Bo,11,1,2017,02:15:36,Weds,Doggo,40077,91996,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,Standard Poodle
818614493328580609,2017-01-10 00:24:38,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,Bear,10,1,2017,00:24:38,Tues,,2821,10508,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua
818259473185828864,2017-01-09 00:53:55,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,Florence,9,1,2017,00:53:55,Mon,,2498,11752,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,Miniature Schnauzer
818145370475810820,2017-01-08 17:20:31,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,Autumn,8,1,2017,17:20:31,Sun,,2836,13092,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,Golden Retriever
817827839487737858,2017-01-07 20:18:46,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,Buddy,7,1,2017,20:18:46,Sat,,29684,55236,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,Cocker Spaniel
817777686764523521,2017-01-07 16:59:28,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,Dido,7,1,2017,16:59:28,Sat,"Doggo, Pupper",2923,11396,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,Curly-Coated Retriever
817536400337801217,2017-01-07 01:00:41,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,Eugene,7,1,2017,01:00:41,Sat,,3318,12581,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,Pug
817415592588222464,2017-01-06 17:00:38,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,Strudel,6,1,2017,17:00:38,Fri,,1052,5980,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman
817171292965273600,2017-01-06 00:49:53,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,Tebow,6,1,2017,00:49:53,Fri,,2196,9301,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,Golden Retriever
817120970343411712,2017-01-05 21:29:55,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,,5,1,2017,21:29:55,Thurs,,2867,12972,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki
817056546584727552,2017-01-05 17:13:55,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,Chloe,5,1,2017,17:13:55,Thurs,,1808,9143,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,Kelpie
816816676327063552,2017-01-05 01:20:46,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,Timber,5,1,2017,01:20:46,Thurs,,2225,10660,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,Malamute
816697700272001025,2017-01-04 17:27:59,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12.0,Binky,4,1,2017,17:27:59,Weds,,2418,10451,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua
816336735214911488,2017-01-03 17:33:39,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,Dudley,3,1,2017,17:33:39,Tues,,2138,9163,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador Retriever
816091915477250048,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,Comet,3,1,2017,01:20:49,Tues,,2361,9525,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian
815990720817401858,2017-01-02 18:38:42,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11.0,Jack,2,1,2017,18:38:42,Mon,,1138,5335,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua
815966073409433600,2017-01-02 17:00:46,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,,2,1,2017,17:00:46,Mon,Pupper,9293,23938,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan Mastiff
815736392542261248,2017-01-02 01:48:06,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,Akumi,2,1,2017,01:48:06,Mon,,2488,10503,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border Collie
815639385530101762,2017-01-01 19:22:38,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12.0,Titan,1,1,2017,19:22:38,Sun,,1799,8764,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German Shepherd
814986499976527872,2016-12-31 00:08:17,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,Cooper,31,12,2016,00:08:17,Sat,Pupper,1417,8147,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,Dalmatian
814638523311648768,2016-12-30 01:05:33,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12.0,Olivia,30,12,2016,01:05:33,Fri,,2964,12028,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,Golden Retriever
814530161257443328,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,Alf,29,12,2016,17:54:58,Thurs,,2033,9244,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,Miniature Poodle
814153002265309185,2016-12-28 16:56:16,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,Oshie,28,12,2016,16:56:16,Weds,,9516,30732,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,Golden Retriever
813910438903693312,2016-12-28 00:52:25,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,Chubbs,28,12,2016,00:52:25,Weds,Doggo,2062,9924,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian Husky
813812741911748608,2016-12-27 18:24:12,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,Gary,27,12,2016,18:24:12,Tues,,15348,38807,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French Bulldog
813800681631023104,2016-12-27 17:36:16,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,Sky,27,12,2016,17:36:16,Tues,,1923,8906,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,Malamute
813217897535406080,2016-12-26 03:00:30,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,Atlas,26,12,2016,03:00:30,Mon,,7997,19946,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed
813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,,26,12,2016,02:00:11,Mon,Doggo,1970,9800,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,Cocker Spaniel
813187593374461952,2016-12-26 01:00:05,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,,26,12,2016,01:00:05,Mon,,4788,21188,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,Golden Retriever
813142292504645637,2016-12-25 22:00:04,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,,25,12,2016,22:00:04,Sun,,2581,8995,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,Beagle
813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,,25,12,2016,21:00:18,Sun,Doggo,3424,12666,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian Elkhound
813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,Rocky,25,12,2016,19:00:02,Sun,Doggo,3945,11248,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great Dane
813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,Baron,25,12,2016,18:00:17,Sun,,3035,10555,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman
813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,Tyr,25,12,2016,17:00:08,Sun,,2136,8512,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,Toy Terrier
813051746834595840,2016-12-25 16:00:16,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,Bauer,25,12,2016,16:00:16,Sun,,8041,22407,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,Golden Retriever
812781120811126785,2016-12-24 22:04:54,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,Swagger,24,12,2016,22:04:54,Sat,,2095,8100,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,Bull Mastiff
812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,Brandi,24,12,2016,17:18:34,Sat,,1569,7081,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish Setter
812372279581671427,2016-12-23 19:00:19,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,Moe,23,12,2016,19:00:19,Fri,,4021,14647,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,Golden Retriever
811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,Halo,22,12,2016,01:24:33,Thurs,,1764,8068,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese
811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,Augie,21,12,2016,17:39:46,Weds,,3426,13658,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,Beagle
811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,Craig,21,12,2016,01:44:13,Weds,Pupper,7015,22361,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke
810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,Hunter,19,12,2016,17:14:23,Mon,,1960,9677,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,Flat-Coated Retriever
810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,Pavlov,19,12,2016,01:26:42,Mon,,2905,11737,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,Malamute
810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,Phil,18,12,2016,00:43:57,Sun,,12505,37890,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,Malamute
810254108431155201,2016-12-17 22:43:27,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,Gus,17,12,2016,22:43:27,Sat,,3679,15711,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire Bullterrier
809920764300447744,2016-12-17 00:38:52,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,,17,12,2016,00:38:52,Sat,,4284,16572,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich Terrier
809448704142938112,2016-12-15 17:23:04,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,,15,12,2016,17:23:04,Thurs,,1612,7415,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater Swiss Mountain Dog
809220051211603969,2016-12-15 02:14:29,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,Kyro,15,12,2016,02:14:29,Thurs,,6162,21322,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian
809084759137812480,2016-12-14 17:16:53,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,Wallace,14,12,2016,17:16:53,Weds,,3847,14149,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,Vizsla
808838249661788160,2016-12-14 00:57:20,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,Ito,14,12,2016,00:57:20,Weds,,3337,10818,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler
808501579447930884,2016-12-13 02:39:32,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,Koda,13,12,2016,02:39:32,Tues,,2858,12066,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale
808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,,12,12,2016,00:29:28,Mon,"Doggo, Pupper",2410,9344,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,Golden Retriever
808001312164028416,2016-12-11 17:31:39,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,Cooper,11,12,2016,17:31:39,Sun,,3880,13460,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador Retriever
807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,Ollie,10,12,2016,16:22:02,Sat,Pupper,4036,15598,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,Golden Retriever
807106840509214720,2016-12-09 06:17:20,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13.0,Stephan,9,12,2016,06:17:20,Fri,,61026,127143,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,Chihuahua
807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,Lennon,8,12,2016,23:53:08,Thurs,,4207,13968,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,Golden Retriever
806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,Waffles,7,12,2016,16:53:43,Weds,,2598,10935,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,Vizsla
806219024703037440,2016-12-06 19:29:28,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11.0,Incredibly,6,12,2016,19:29:28,Tues,,1312,6873,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,Chow
